国家,确诊,治愈,死亡,日期
阿根廷,4532.0,1299.0,225.0,2020-05-02
加纳,2169.0,229.0,18.0,2020-05-02
尼日利亚,2170.0,351.0,68.0,2020-05-02
巴林,3273.0,1567.0,8.0,2020-05-02
阿曼,2483.0,750.0,12.0,2020-05-02
以色列,16152.0,9400.0,227.0,2020-05-02
摩洛哥,4569.0,1083.0,171.0,2020-05-02
哈萨克斯坦,3551.0,819.0,25.0,2020-05-02
摩尔多瓦,3980.0,1272.0,122.0,2020-05-02
玻利维亚,1110.0,50.0,80.0,2020-05-02
阿尔及利亚,4154.0,1821.0,453.0,2020-05-02
捷克,7726.0,3359.0,240.0,2020-05-02
亚美尼亚,2273.0,1010.0,36.0,2020-05-02
波多黎各,1539.0,0.0,77.0,2020-05-02
奥地利,15457.0,12362.0,584.0,2020-05-02
洪都拉斯,771.0,0.0,71.0,2020-05-02
丹麦,9311.0,6366.0,460.0,2020-05-02
芬兰,5051.0,2500.0,218.0,2020-05-02
瑞士,29817.0,23900.0,1467.0,2020-05-02
苏丹,534.0,39.0,33.0,2020-05-02
匈牙利,2942.0,625.0,335.0,2020-05-02
几内亚,1495.0,329.0,7.0,2020-05-02
保加利亚,1555.0,243.0,68.0,2020-05-02
塞内加尔,1115.0,368.0,9.0,2020-05-02
危地马拉,585.0,0.0,16.0,2020-05-02
喀麦隆,2077.0,953.0,64.0,2020-05-02
马来西亚,6176.0,4326.0,116.0,2020-05-02
古巴,1501.0,525.0,61.0,2020-05-02
马约特,539.0,0.0,4.0,2020-05-02
希腊,2612.0,1374.0,140.0,2020-05-02
索马里,601.0,31.0,28.0,2020-05-02
斯洛文尼亚,1434.0,233.0,93.0,2020-05-02
萨尔瓦多,395.0,0.0,9.0,2020-05-02
刚果（金）,604.0,75.0,32.0,2020-05-02
阿塞拜疆,1854.0,1365.0,25.0,2020-05-02
科特迪瓦,1333.0,597.0,15.0,2020-05-02
塔吉克斯坦,15.0,0.0,0.0,2020-05-02
伊拉克,2153.0,1414.0,94.0,2020-05-02
马尔代夫,481.0,17.0,1.0,2020-05-02
加蓬,308.0,78.0,4.0,2020-05-02
韩国,10780.0,9123.0,250.0,2020-05-02
波黑,1756.0,766.0,70.0,2020-05-02
几内亚比绍,257.0,19.0,1.0,2020-05-02
哥斯达黎加,713.0,0.0,6.0,2020-05-02
斯洛伐克,1407.0,608.0,24.0,2020-05-02
黎巴嫩,733.0,197.0,25.0,2020-05-02
巴拉圭,249.0,78.0,9.0,2020-05-02
圣马力诺,569.0,2.0,41.0,2020-05-02
澳大利亚,6767.0,5600.0,93.0,2020-05-02
赤道几内亚,315.0,9.0,2.0,2020-05-02
斯里兰卡,690.0,162.0,7.0,2020-05-02
乌兹别克斯坦,2094.0,1212.0,9.0,2020-05-02
赞比亚共和国,119.0,75.0,3.0,2020-05-02
立陶宛,1449.0,589.0,45.0,2020-05-02
牙买加,396.0,0.0,7.0,2020-05-02
拉脱维亚,870.0,348.0,16.0,2020-05-02
肯尼亚,435.0,152.0,22.0,2020-05-02
留尼旺,420.0,0.0,0.0,2020-05-02
委内瑞拉,331.0,0.0,10.0,2020-05-02
吉尔吉斯斯坦,769.0,527.0,8.0,2020-05-02
爱沙尼亚,1694.0,253.0,52.0,2020-05-02
北马其顿,1494.0,807.0,81.0,2020-05-02
突尼斯,998.0,316.0,41.0,2020-05-02
塞浦路斯,857.0,148.0,20.0,2020-05-02
吉布提,1097.0,672.0,2.0,2020-05-02
乍得,73.0,0.0,3.0,2020-05-02
塞拉利昂,136.0,21.0,7.0,2020-05-02
刚果（布）,229.0,25.0,9.0,2020-05-02
坦桑尼亚,480.0,167.0,17.0,2020-05-02
马恩岛,311.0,0.0,22.0,2020-05-02
马里,601.0,31.0,28.0,2020-05-02
巴勒斯坦,497.0,77.0,3.0,2020-05-02
格鲁吉亚,566.0,184.0,6.0,2020-05-02
贝宁,90.0,42.0,2.0,2020-05-02
佛得角,121.0,1.0,1.0,2020-05-02
泽西岛,290.0,0.0,20.0,2020-05-02
克罗地亚,2085.0,1421.0,75.0,2020-05-02
安道尔,753.0,468.0,42.0,2020-05-02
根西岛,251.0,0.0,13.0,2020-05-02
尼泊尔,57.0,12.0,0.0,2020-05-02
南苏丹,45.0,0.0,0.0,2020-05-02
海地,76.0,0.0,7.0,2020-05-02
卢森堡,3802.0,3213.0,92.0,2020-05-02
中非共和国,72.0,10.0,0.0,2020-05-02
乌拉圭,648.0,435.0,17.0,2020-05-02
圣多美和普林西比,16.0,0.0,1.0,2020-05-02
约旦,459.0,364.0,8.0,2020-05-02
法罗群岛,187.0,0.0,0.0,2020-05-02
阿尔巴尼亚,782.0,422.0,31.0,2020-05-02
尼日尔,728.0,478.0,33.0,2020-05-02
马提尼克,178.0,0.0,14.0,2020-05-02
斯威士兰,106.0,12.0,1.0,2020-05-02
泰国,2966.0,2732.0,54.0,2020-05-02
埃塞俄比亚,133.0,66.0,3.0,2020-05-02
法属圭亚那,126.0,0.0,1.0,2020-05-02
马耳他,467.0,367.0,4.0,2020-05-02
直布罗陀,141.0,0.0,1.0,2020-05-02
关岛,142.0,0.0,5.0,2020-05-02
越南,270.0,169.0,0.0,2020-05-02
瓜德罗普岛,152.0,0.0,13.0,2020-05-02
多哥,123.0,66.0,9.0,2020-05-02
卢旺达,249.0,109.0,0.0,2020-05-02
布基纳法索,649.0,517.0,44.0,2020-05-02
马达加斯加,132.0,94.0,0.0,2020-05-02
钻石公主号邮轮,712.0,574.0,13.0,2020-05-02
缅甸,151.0,17.0,6.0,2020-05-02
百慕大,111.0,0.0,6.0,2020-05-02
利比里亚,152.0,45.0,18.0,2020-05-02
特立尼达和多巴哥,116.0,0.0,8.0,2020-05-02
阿鲁巴,100.0,0.0,2.0,2020-05-02
乌干达,85.0,46.0,0.0,2020-05-02
也门共和国,7.0,1.0,2.0,2020-05-02
开曼群岛,73.0,0.0,2.0,2020-05-02
莫桑比克,79.0,10.0,0.0,2020-05-02
圭亚那,126.0,15.0,9.0,2020-05-02
巴巴多斯,80.0,0.0,7.0,2020-05-02
柬埔寨,122.0,50.0,0.0,2020-05-02
荷属圣马丁,76.0,0.0,13.0,2020-05-02
美属维尔京群岛,66.0,0.0,4.0,2020-05-02
黑山,322.0,203.0,7.0,2020-05-02
冰岛,1798.0,1689.0,10.0,2020-05-02
马拉维,37.0,7.0,3.0,2020-05-02
安哥拉,30.0,11.0,2.0,2020-05-02
尼加拉瓜,14.0,0.0,4.0,2020-05-02
文莱,138.0,115.0,1.0,2020-05-02
毛里塔尼亚,8.0,6.0,1.0,2020-05-02
毛里求斯,332.0,312.0,10.0,2020-05-02
新西兰,1134.0,1252.0,20.0,2020-05-02
中国,0.0,0.0,0.0,2020-05-02
津巴布韦,34.0,5.0,4.0,2020-05-02
冈比亚,12.0,2.0,1.0,2020-05-02
叙利亚,44.0,27.0,3.0,2020-05-02
梵蒂冈,11.0,0.0,0.0,2020-05-02
科摩罗,1.0,0.0,0.0,2020-05-02
利比亚,63.0,22.0,3.0,2020-05-02
格林那达,20.0,0.0,0.0,2020-05-02
圣卢西亚,17.0,0.0,0.0,2020-05-02
圣文森特和格林纳丁斯,16.0,0.0,0.0,2020-05-02
土库曼斯坦,0.0,0.0,0.0,2020-05-02
美国,1133069.0,175382.0,66385.0,2020-05-03
俄罗斯,134687.0,16639.0,1280.0,2020-05-03
英国,182260.0,344.0,28131.0,2020-05-03
巴西,97100.0,40973.0,6761.0,2020-05-03
意大利,209328.0,79914.0,28710.0,2020-05-03
西班牙,217466.0,118902.0,25264.0,2020-05-03
秘鲁,42534.0,12434.0,1200.0,2020-05-03
法国,130979.0,50562.0,24760.0,2020-05-03
印度,39980.0,10633.0,1301.0,2020-05-03
荷兰,40571.0,291.0,5056.0,2020-05-03
土耳其,124375.0,58259.0,3336.0,2020-05-03
加拿大,56714.0,23801.0,3566.0,2020-05-03
比利时,49906.0,12309.0,7844.0,2020-05-03
卡塔尔,15551.0,1664.0,12.0,2020-05-03
巴基斯坦,19103.0,4817.0,440.0,2020-05-03
沙特阿拉伯,25459.0,3765.0,176.0,2020-05-03
新加坡,18205.0,1347.0,17.0,2020-05-03
厄瓜多尔,27464.0,2132.0,1371.0,2020-05-03
葡萄牙,25351.0,1671.0,1023.0,2020-05-03
智利,18435.0,9572.0,247.0,2020-05-03
瑞典,22174.0,1435.0,2686.0,2020-05-03
白俄罗斯,15828.0,3117.0,97.0,2020-05-03
伊朗,97424.0,78422.0,6203.0,2020-05-03
孟加拉国,8790.0,177.0,175.0,2020-05-03
阿联酋,14163.0,2763.0,126.0,2020-05-03
德国,162496.0,130600.0,6649.0,2020-05-03
乌克兰,11913.0,1547.0,288.0,2020-05-03
哥伦比亚,7006.0,1210.0,314.0,2020-05-03
印度尼西亚,11192.0,1876.0,845.0,2020-05-03
波兰,13375.0,3762.0,664.0,2020-05-03
多米尼加,7288.0,993.0,313.0,2020-05-03
墨西哥,22088.0,11423.0,2061.0,2020-05-03
科威特,4893.0,1776.0,38.0,2020-05-03
爱尔兰,21176.0,13386.0,1286.0,2020-05-03
菲律宾,9223.0,1214.0,607.0,2020-05-03
巴拿马,6532.0,455.0,188.0,2020-05-03
挪威,7801.0,0.0,210.0,2020-05-03
埃及,6193.0,1522.0,415.0,2020-05-03
南非,6336.0,2549.0,123.0,2020-05-03
日本,15068.0,3466.0,531.0,2020-05-03
塞尔维亚,10175.0,1715.0,211.0,2020-05-03
罗马尼亚,12765.0,4547.0,755.0,2020-05-03
阿富汗,2469.0,310.0,72.0,2020-05-03
阿根廷,4681.0,1320.0,237.0,2020-05-03
加纳,2169.0,229.0,18.0,2020-05-03
尼日利亚,2388.0,385.0,85.0,2020-05-03
巴林,3356.0,1717.0,8.0,2020-05-03
阿曼,2568.0,750.0,12.0,2020-05-03
以色列,16193.0,9634.0,230.0,2020-05-03
摩洛哥,4729.0,1256.0,173.0,2020-05-03
哈萨克斯坦,3877.0,995.0,25.0,2020-05-03
摩尔多瓦,4051.0,1334.0,124.0,2020-05-03
玻利维亚,1167.0,50.0,80.0,2020-05-03
阿尔及利亚,4295.0,1872.0,459.0,2020-05-03
捷克,7750.0,3446.0,245.0,2020-05-03
亚美尼亚,2386.0,1035.0,38.0,2020-05-03
波多黎各,1575.0,0.0,77.0,2020-05-03
奥地利,15531.0,12362.0,589.0,2020-05-03
洪都拉斯,804.0,0.0,75.0,2020-05-03
丹麦,9407.0,6366.0,475.0,2020-05-03
芬兰,5176.0,2500.0,220.0,2020-05-03
瑞士,29905.0,24200.0,1473.0,2020-05-03
苏丹,592.0,52.0,41.0,2020-05-03
匈牙利,2942.0,625.0,335.0,2020-05-03
几内亚,1586.0,405.0,7.0,2020-05-03
保加利亚,1592.0,243.0,72.0,2020-05-03
塞内加尔,1182.0,372.0,9.0,2020-05-03
危地马拉,599.0,0.0,16.0,2020-05-03
喀麦隆,2077.0,953.0,64.0,2020-05-03
马来西亚,6298.0,4413.0,105.0,2020-05-03
古巴,1537.0,525.0,64.0,2020-05-03
马约特,539.0,0.0,4.0,2020-05-03
希腊,2620.0,1374.0,143.0,2020-05-03
索马里,671.0,31.0,34.0,2020-05-03
斯洛文尼亚,1434.0,233.0,93.0,2020-05-03
萨尔瓦多,424.0,0.0,10.0,2020-05-03
刚果（金）,674.0,75.0,33.0,2020-05-03
阿塞拜疆,1854.0,1365.0,25.0,2020-05-03
科特迪瓦,1362.0,622.0,15.0,2020-05-03
塔吉克斯坦,15.0,0.0,0.0,2020-05-03
伊拉克,2219.0,1473.0,95.0,2020-05-03
马尔代夫,519.0,18.0,1.0,2020-05-03
加蓬,335.0,85.0,5.0,2020-05-03
韩国,10793.0,9183.0,250.0,2020-05-03
波黑,1817.0,790.0,72.0,2020-05-03
几内亚比绍,257.0,19.0,1.0,2020-05-03
哥斯达黎加,719.0,0.0,6.0,2020-05-03
斯洛伐克,1407.0,608.0,24.0,2020-05-03
黎巴嫩,737.0,200.0,25.0,2020-05-03
巴拉圭,370.0,78.0,10.0,2020-05-03
圣马力诺,580.0,2.0,41.0,2020-05-03
澳大利亚,6801.0,5789.0,95.0,2020-05-03
赤道几内亚,315.0,9.0,2.0,2020-05-03
斯里兰卡,705.0,172.0,7.0,2020-05-03
乌兹别克斯坦,2094.0,1212.0,9.0,2020-05-03
赞比亚共和国,124.0,78.0,3.0,2020-05-03
立陶宛,1449.0,632.0,46.0,2020-05-03
牙买加,422.0,0.0,8.0,2020-05-03
拉脱维亚,871.0,348.0,16.0,2020-05-03
肯尼亚,435.0,152.0,22.0,2020-05-03
留尼旺,420.0,0.0,0.0,2020-05-03
委内瑞拉,333.0,0.0,10.0,2020-05-03
吉尔吉斯斯坦,795.0,564.0,8.0,2020-05-03
爱沙尼亚,1699.0,253.0,53.0,2020-05-03
北马其顿,1506.0,852.0,8.0,2020-05-03
突尼斯,1009.0,323.0,42.0,2020-05-03
塞浦路斯,864.0,148.0,20.0,2020-05-03
吉布提,1112.0,686.0,2.0,2020-05-03
乍得,73.0,0.0,5.0,2020-05-03
塞拉利昂,155.0,21.0,8.0,2020-05-03
刚果（布）,229.0,25.0,10.0,2020-05-03
坦桑尼亚,480.0,167.0,17.0,2020-05-03
马恩岛,311.0,0.0,22.0,2020-05-03
马里,671.0,196.0,34.0,2020-05-03
巴勒斯坦,497.0,77.0,3.0,2020-05-03
格鲁吉亚,582.0,184.0,8.0,2020-05-03
贝宁,90.0,42.0,2.0,2020-05-03
佛得角,121.0,1.0,1.0,2020-05-03
泽西岛,290.0,0.0,22.0,2020-05-03
克罗地亚,2088.0,1463.0,77.0,2020-05-03
安道尔,753.0,472.0,44.0,2020-05-03
根西岛,251.0,0.0,13.0,2020-05-03
尼泊尔,59.0,12.0,0.0,2020-05-03
南苏丹,45.0,0.0,0.0,2020-05-03
海地,81.0,0.0,8.0,2020-05-03
卢森堡,3812.0,3213.0,92.0,2020-05-03
中非共和国,72.0,10.0,0.0,2020-05-03
乌拉圭,648.0,435.0,17.0,2020-05-03
圣多美和普林西比,16.0,0.0,1.0,2020-05-03
约旦,460.0,367.0,9.0,2020-05-03
法罗群岛,187.0,0.0,0.0,2020-05-03
阿尔巴尼亚,789.0,519.0,31.0,2020-05-03
尼日尔,736.0,507.0,35.0,2020-05-03
马提尼克,179.0,0.0,14.0,2020-05-03
斯威士兰,106.0,12.0,1.0,2020-05-03
泰国,2969.0,2739.0,54.0,2020-05-03
埃塞俄比亚,133.0,66.0,3.0,2020-05-03
法属圭亚那,128.0,0.0,1.0,2020-05-03
马耳他,467.0,367.0,4.0,2020-05-03
直布罗陀,144.0,0.0,1.0,2020-05-03
关岛,142.0,0.0,5.0,2020-05-03
越南,270.0,169.0,0.0,2020-05-03
瓜德罗普岛,152.0,0.0,13.0,2020-05-03
多哥,123.0,66.0,9.0,2020-05-03
卢旺达,249.0,109.0,0.0,2020-05-03
布基纳法索,649.0,517.0,44.0,2020-05-03
马达加斯加,135.0,97.0,0.0,2020-05-03
钻石公主号邮轮,712.0,574.0,13.0,2020-05-03
缅甸,151.0,37.0,6.0,2020-05-03
百慕大,114.0,0.0,6.0,2020-05-03
利比里亚,154.0,48.0,18.0,2020-05-03
特立尼达和多巴哥,116.0,0.0,8.0,2020-05-03
阿鲁巴,100.0,0.0,2.0,2020-05-03
乌干达,85.0,46.0,0.0,2020-05-03
也门共和国,7.0,1.0,2.0,2020-05-03
开曼群岛,73.0,0.0,2.0,2020-05-03
巴哈马,81.0,0.0,11.0,2020-05-03
莫桑比克,79.0,10.0,0.0,2020-05-03
圭亚那,128.0,0.0,1.0,2020-05-03
巴巴多斯,81.0,0.0,7.0,2020-05-03
柬埔寨,122.0,50.0,0.0,2020-05-03
荷属圣马丁,76.0,0.0,13.0,2020-05-03
美属维尔京群岛,66.0,0.0,4.0,2020-05-03
黑山,322.0,203.0,7.0,2020-05-03
冰岛,1798.0,1706.0,10.0,2020-05-03
马拉维,38.0,9.0,3.0,2020-05-03
安哥拉,35.0,11.0,2.0,2020-05-03
尼加拉瓜,14.0,0.0,4.0,2020-05-03
文莱,138.0,115.0,1.0,2020-05-03
毛里塔尼亚,8.0,6.0,1.0,2020-05-03
毛里求斯,332.0,314.0,10.0,2020-05-03
新西兰,1136.0,1252.0,20.0,2020-05-03
中国,2996.0,2996.0,36.0,2020-05-03
津巴布韦,34.0,5.0,4.0,2020-05-03
博茨瓦纳,23.0,0.0,1.0,2020-05-03
冈比亚,12.0,2.0,1.0,2020-05-03
叙利亚,44.0,27.0,3.0,2020-05-03
梵蒂冈,11.0,0.0,0.0,2020-05-03
科摩罗,1.0,0.0,0.0,2020-05-03
法属波利尼西亚,58.0,0.0,0.0,2020-05-03
利比亚,63.0,22.0,3.0,2020-05-03
格林那达,20.0,0.0,0.0,2020-05-03
圣卢西亚,17.0,0.0,0.0,2020-05-03
圣文森特和格林纳丁斯,16.0,0.0,0.0,2020-05-03
库拉索岛,16.0,0.0,1.0,2020-05-03
特克斯和凯科斯群岛,12.0,0.0,1.0,2020-05-03
荷兰加勒比地区,6.0,0.0,0.0,2020-05-03
土库曼斯坦,0.0,0.0,0.0,2020-05-03
美国,1158341.0,180152.0,67686.0,2020-05-04
俄罗斯,145268.0,18095.0,1356.0,2020-05-04
英国,186599.0,344.0,28446.0,2020-05-04
巴西,101826.0,42991.0,7051.0,2020-05-04
意大利,210717.0,81654.0,28884.0,2020-05-04
西班牙,218011.0,121343.0,25428.0,2020-05-04
秘鲁,45928.0,13550.0,1286.0,2020-05-04
法国,131287.0,50784.0,24895.0,2020-05-04
印度,42533.0,11707.0,1373.0,2020-05-04
荷兰,40770.0,291.0,5082.0,2020-05-04
土耳其,126045.0,63151.0,3397.0,2020-05-04
加拿大,59474.0,24908.0,3682.0,2020-05-04
比利时,50267.0,12378.0,7924.0,2020-05-04
卡塔尔,16191.0,1810.0,12.0,2020-05-04
巴基斯坦,20186.0,5590.0,462.0,2020-05-04
沙特阿拉伯,27011.0,4134.0,184.0,2020-05-04
新加坡,18778.0,1408.0,18.0,2020-05-04
厄瓜多尔,29538.0,3300.0,1564.0,2020-05-04
葡萄牙,25282.0,1689.0,1043.0,2020-05-04
智利,19633.0,10041.0,260.0,2020-05-04
瑞典,22454.0,1543.0,2710.0,2020-05-04
白俄罗斯,15828.0,3117.0,97.0,2020-05-04
伊朗,98647.0,79397.0,6277.0,2020-05-04
孟加拉国,8790.0,177.0,175.0,2020-05-04
阿联酋,14163.0,2763.0,126.0,2020-05-04
德国,163175.0,132700.0,6692.0,2020-05-04
乌克兰,11913.0,1547.0,288.0,2020-05-04
哥伦比亚,7668.0,1210.0,340.0,2020-05-04
印度尼西亚,11587.0,1954.0,864.0,2020-05-04
波兰,13693.0,3945.0,678.0,2020-05-04
多米尼加,7578.0,993.0,326.0,2020-05-04
墨西哥,23471.0,11423.0,2154.0,2020-05-04
科威特,4893.0,1776.0,38.0,2020-05-04
爱尔兰,21506.0,13386.0,1303.0,2020-05-04
菲律宾,9485.0,1315.0,623.0,2020-05-04
巴拿马,6720.0,455.0,192.0,2020-05-04
挪威,7832.0,0.0,211.0,2020-05-04
埃及,6465.0,1562.0,429.0,2020-05-04
南非,6783.0,2549.0,131.0,2020-05-04
日本,15068.0,3466.0,531.0,2020-05-04
塞尔维亚,10287.0,1932.0,215.0,2020-05-04
罗马尼亚,13163.0,4869.0,780.0,2020-05-04
阿富汗,2704.0,345.0,85.0,2020-05-04
阿根廷,4783.0,1320.0,246.0,2020-05-04
加纳,2169.0,229.0,18.0,2020-05-04
尼日利亚,2558.0,400.0,87.0,2020-05-04
巴林,3356.0,1717.0,8.0,2020-05-04
阿曼,2637.0,816.0,12.0,2020-05-04
以色列,16237.0,9858.0,234.0,2020-05-04
摩洛哥,4880.0,1424.0,174.0,2020-05-04
哈萨克斯坦,3877.0,995.0,26.0,2020-05-04
摩尔多瓦,4121.0,1382.0,125.0,2020-05-04
玻利维亚,1470.0,159.0,80.0,2020-05-04
阿尔及利亚,4474.0,1936.0,463.0,2020-05-04
捷克,7764.0,3584.0,245.0,2020-05-04
亚美尼亚,2386.0,1035.0,38.0,2020-05-04
波多黎各,1757.0,0.0,77.0,2020-05-04
奥地利,15558.0,13228.0,596.0,2020-05-04
洪都拉斯,899.0,0.0,75.0,2020-05-04
丹麦,9523.0,6987.0,484.0,2020-05-04
芬兰,5254.0,3000.0,230.0,2020-05-04
瑞士,29905.0,24500.0,1473.0,2020-05-04
苏丹,678.0,61.0,41.0,2020-05-04
匈牙利,3035.0,630.0,351.0,2020-05-04
几内亚,1586.0,405.0,7.0,2020-05-04
保加利亚,1594.0,243.0,72.0,2020-05-04
塞内加尔,1182.0,372.0,9.0,2020-05-04
危地马拉,644.0,0.0,18.0,2020-05-04
喀麦隆,2077.0,953.0,64.0,2020-05-04
马来西亚,6353.0,4484.0,105.0,2020-05-04
古巴,1611.0,525.0,66.0,2020-05-04
马约特,596.0,0.0,6.0,2020-05-04
希腊,2626.0,1473.0,144.0,2020-05-04
索马里,722.0,44.0,32.0,2020-05-04
斯洛文尼亚,1439.0,233.0,94.0,2020-05-04
萨尔瓦多,446.0,0.0,10.0,2020-05-04
刚果（金）,682.0,80.0,34.0,2020-05-04
阿塞拜疆,1894.0,1365.0,25.0,2020-05-04
科特迪瓦,1362.0,622.0,15.0,2020-05-04
塔吉克斯坦,76.0,0.0,2.0,2020-05-04
伊拉克,2296.0,1490.0,97.0,2020-05-04
马尔代夫,519.0,18.0,1.0,2020-05-04
加蓬,335.0,85.0,5.0,2020-05-04
韩国,10801.0,9217.0,252.0,2020-05-04
波黑,1817.0,790.0,72.0,2020-05-04
几内亚比绍,260.0,19.0,1.0,2020-05-04
哥斯达黎加,725.0,0.0,6.0,2020-05-04
斯洛伐克,1407.0,608.0,24.0,2020-05-04
黎巴嫩,737.0,200.0,25.0,2020-05-04
巴拉圭,370.0,78.0,10.0,2020-05-04
圣马力诺,580.0,2.0,41.0,2020-05-04
澳大利亚,6801.0,5789.0,95.0,2020-05-04
赤道几内亚,315.0,9.0,2.0,2020-05-04
斯里兰卡,718.0,184.0,7.0,2020-05-04
乌兹别克斯坦,2136.0,1308.0,10.0,2020-05-04
赞比亚共和国,124.0,78.0,3.0,2020-05-04
立陶宛,1449.0,632.0,46.0,2020-05-04
牙买加,432.0,0.0,8.0,2020-05-04
拉脱维亚,871.0,348.0,16.0,2020-05-04
肯尼亚,465.0,167.0,24.0,2020-05-04
留尼旺,420.0,0.0,0.0,2020-05-04
委内瑞拉,345.0,0.0,10.0,2020-05-04
吉尔吉斯斯坦,795.0,564.0,10.0,2020-05-04
爱沙尼亚,1699.0,253.0,53.0,2020-05-04
北马其顿,1506.0,852.0,82.0,2020-05-04
突尼斯,1009.0,323.0,42.0,2020-05-04
塞浦路斯,864.0,148.0,20.0,2020-05-04
吉布提,1112.0,686.0,2.0,2020-05-04
乍得,117.0,0.0,10.0,2020-05-04
塞拉利昂,155.0,21.0,8.0,2020-05-04
刚果（布）,229.0,25.0,10.0,2020-05-04
坦桑尼亚,480.0,167.0,18.0,2020-05-04
马恩岛,315.0,0.0,23.0,2020-05-04
马里,722.0,196.0,32.0,2020-05-04
巴勒斯坦,497.0,77.0,3.0,2020-05-04
格鲁吉亚,589.0,184.0,8.0,2020-05-04
贝宁,90.0,42.0,2.0,2020-05-04
佛得角,152.0,1.0,2.0,2020-05-04
泽西岛,290.0,0.0,23.0,2020-05-04
克罗地亚,2088.0,1463.0,77.0,2020-05-04
安道尔,753.0,472.0,44.0,2020-05-04
根西岛,252.0,0.0,13.0,2020-05-04
尼泊尔,59.0,12.0,0.0,2020-05-04
南苏丹,45.0,0.0,0.0,2020-05-04
海地,85.0,0.0,8.0,2020-05-04
卢森堡,3824.0,3379.0,96.0,2020-05-04
中非共和国,72.0,10.0,0.0,2020-05-04
乌拉圭,665.0,442.0,17.0,2020-05-04
圣多美和普林西比,23.0,0.0,3.0,2020-05-04
约旦,460.0,367.0,9.0,2020-05-04
法罗群岛,187.0,0.0,0.0,2020-05-04
阿尔巴尼亚,795.0,519.0,31.0,2020-05-04
尼日尔,736.0,507.0,35.0,2020-05-04
马提尼克,180.0,0.0,14.0,2020-05-04
斯威士兰,108.0,12.0,1.0,2020-05-04
泰国,2987.0,2740.0,54.0,2020-05-04
埃塞俄比亚,133.0,66.0,3.0,2020-05-04
法属圭亚那,128.0,0.0,1.0,2020-05-04
马耳他,467.0,367.0,4.0,2020-05-04
直布罗陀,144.0,0.0,1.0,2020-05-04
关岛,144.0,0.0,5.0,2020-05-04
越南,270.0,169.0,0.0,2020-05-04
瓜德罗普岛,152.0,0.0,13.0,2020-05-04
多哥,123.0,66.0,9.0,2020-05-04
卢旺达,259.0,124.0,0.0,2020-05-04
布基纳法索,652.0,517.0,44.0,2020-05-04
马达加斯加,149.0,97.0,0.0,2020-05-04
钻石公主号邮轮,712.0,574.0,13.0,2020-05-04
缅甸,151.0,37.0,6.0,2020-05-04
百慕大,114.0,0.0,6.0,2020-05-04
利比里亚,154.0,48.0,18.0,2020-05-04
特立尼达和多巴哥,116.0,0.0,8.0,2020-05-04
阿鲁巴,100.0,0.0,2.0,2020-05-04
乌干达,85.0,46.0,0.0,2020-05-04
也门共和国,10.0,1.0,2.0,2020-05-04
蒙古,39.0,10.0,0.0,2020-05-04
开曼群岛,74.0,0.0,2.0,2020-05-04
巴哈马,82.0,0.0,11.0,2020-05-04
莫桑比克,79.0,10.0,0.0,2020-05-04
圭亚那,128.0,15.0,9.0,2020-05-04
巴巴多斯,81.0,0.0,7.0,2020-05-04
柬埔寨,122.0,50.0,0.0,2020-05-04
荷属圣马丁,76.0,0.0,13.0,2020-05-04
美属维尔京群岛,66.0,0.0,4.0,2020-05-04
黑山,322.0,203.0,7.0,2020-05-04
冰岛,1798.0,1706.0,10.0,2020-05-04
马拉维,38.0,9.0,3.0,2020-05-04
安哥拉,35.0,11.0,2.0,2020-05-04
尼加拉瓜,14.0,0.0,4.0,2020-05-04
文莱,138.0,115.0,1.0,2020-05-04
毛里塔尼亚,8.0,6.0,1.0,2020-05-04
毛里求斯,332.0,314.0,10.0,2020-05-04
新西兰,1137.0,1252.0,20.0,2020-05-04
中国,0.0,0.0,0.0,2020-05-04
津巴布韦,34.0,5.0,4.0,2020-05-04
博茨瓦纳,23.0,0.0,1.0,2020-05-04
布隆迪共和国,19.0,4.0,1.0,2020-05-04
冈比亚,17.0,2.0,1.0,2020-05-04
叙利亚,44.0,27.0,3.0,2020-05-04
梵蒂冈,11.0,0.0,0.0,2020-05-04
科摩罗,3.0,0.0,0.0,2020-05-04
法属波利尼西亚,58.0,0.0,0.0,2020-05-04
利比亚,63.0,22.0,3.0,2020-05-04
格林那达,20.0,0.0,0.0,2020-05-04
圣卢西亚,17.0,0.0,0.0,2020-05-04
圣文森特和格林纳丁斯,16.0,0.0,0.0,2020-05-04
库拉索岛,16.0,0.0,1.0,2020-05-04
特克斯和凯科斯群岛,12.0,0.0,1.0,2020-05-04
荷兰加勒比地区,6.0,0.0,0.0,2020-05-04
美国,1181885.0,187180.0,69079.0,2020-05-05
俄罗斯,18350.0,3259.0,103.0,2020-05-05
英国,190584.0,344.0,28734.0,2020-05-05
巴西,109046.0,45815.0,7391.0,2020-05-05
意大利,211938.0,82879.0,29079.0,2020-05-05
西班牙,219329.0,123486.0,25613.0,2020-05-05
秘鲁,47372.0,14427.0,1344.0,2020-05-05
法国,131863.0,51371.0,25201.0,2020-05-05
印度,46711.0,13161.0,1583.0,2020-05-05
荷兰,41087.0,291.0,5168.0,2020-05-05
土耳其,127659.0,68166.0,3461.0,2020-05-05
加拿大,60772.0,26017.0,3854.0,2020-05-05
比利时,50509.0,12441.0,8016.0,2020-05-05
卡塔尔,17142.0,1924.0,12.0,2020-05-05
